Year,Destination,0-4_(mf),5-9_(mf),10-14_(mf),15-19_(mf),20-24_(mf),25-29_(mf),30-34_(mf),35-39_(mf),40-44_(mf),45-49_(mf),50-54_(mf),55-59_(mf),60-64_(mf),65-69_(mf),70-74_(mf),75+_(mf),Total_(mf),0-4_(m),5-9_(m),10-14_(m),15-19_(m),20-24_(m),25-29_(m),30-34_(m),35-39_(m),40-44_(m),45-49_(m),50-54_(m),55-59_(m),60-64_(m),65-69_(m),70-74_(m),75+_(m),Total_(m),0-4_(f),5-9_(f),10-14_(f),15-19_(f),20-24_(f),25-29_(f),30-34_(f),35-39_(f),40-44_(f),45-49_(f),50-54_(f),55-59_(f),60-64_(f),65-69_(f),70-74_(f),75+_(f),Total_(f)
1990,Tunisia,1958,2076,2154,2506,3530,4389,4445,3947,3284,2580,2105,1609,1233,795,560,813,37984,988,1044,1083,1292,1855,2274,2239,1952,1609,1246,1006,763,564,363,257,365,18900,970,1032,1071,1214,1675,2115,2206,1995,1675,1334,1099,846,669,432,303,448,19084
1990,Western Sahara,127,130,127,126,241,381,399,329,254,173,133,95,69,41,23,40,2688,66,68,64,64,123,203,218,186,147,102,79,56,40,23,12,14,1465,61,62,63,62,118,178,181,143,107,71,54,39,29,18,11,26,1223
1990,Western Asia,1118297,1095446,943916,827021,1260708,1930558,2071149,1702794,1246460,863102,608755,463014,377691,258292,175934,262307,15205444,547056,538549,465918,427208,719360,1238284,1383798,1136296,819303,544460,356699,245509,182053,116166,76491,109278,8906428,571241,556897,477998,399813,541348,692274,687351,566498,427157,318642,252056,217505,195638,142126,99443,153029,6299016
1990,Armenia,15963,15605,21903,37138,37864,39750,46415,61932,79521,72296,61076,51380,50353,27437,12896,27260,658789,8438,8114,11170,18140,17302,16886,18906,25403,33086,29980,25094,20986,20566,7431,1568,7465,270535,7525,7491,10733,18998,20562,22864,27509,36529,46435,42316,35982,30394,29787,20006,11328,19795,388254
1990,Azerbaijan,10189,12692,16529,20089,21280,24124,29428,36008,39049,35843,31092,29399,27637,12104,8069,7068,360600,5307,6508,8326,9749,9778,10561,12637,15549,16886,15395,13276,12429,11329,4502,3002,2622,157856,4882,6184,8203,10340,11502,13563,16791,20459,22163,20448,17816,16970,16308,7602,5067,4446,202744
1990,Bahrain,11357,9441,6174,4035,15112,30224,37024,28041,16028,7893,4239,1976,914,344,198,212,173212,5852,4874,3225,2095,9377,21411,28332,22109,12857,6437,3426,1579,688,230,112,126,122730,5505,4567,2949,1940,5735,8813,8692,5932,3171,1456,813,397,226,114,86,86,50482
1990,Cyprus,1870,3704,4580,4758,4439,4130,3928,3518,2896,1992,1717,1569,1807,1175,802,920,43805,877,1851,2400,2356,2033,1797,1704,1571,1328,932,809,730,815,555,349,356,20463,993,1853,2180,2402,2406,2333,2224,1947,1568,1060,908,839,992,620,453,564,23342
1990,Georgia,10404,12443,14856,15012,14389,17434,21822,25417,25674,25273,28837,28690,28542,14271,7135,14271,304470,6247,7153,8005,7128,6319,7220,8670,10604,10162,11065,11191,14673,11043,5522,2761,5522,133285,4157,5290,6851,7884,8070,10214,13152,14813,15512,14208,17646,14017,17499,8749,4374,8749,171185
1990,Iraq,2134,5841,9788,11224,10534,9579,8344,7066,5221,3863,3059,2455,1816,1286,571,857,83638,1349,3655,6070,7153,6911,6637,6098,5331,3737,2591,1946,1540,1114,767,341,511,55751,785,2186,3718,4071,3623,2942,2246,1735,1484,1272,1113,915,702,519,230,346,27887
1990,Israel,15375,42252,51267,56848,69625,87203,107038,124411,147632,153787,137015,141558,133302,127499,93396,144496,1632704,7831,21681,26514,29226,34884,42258,50915,59168,69573,72595,64808,66668,61738,59373,42196,61349,770777,7544,20571,24753,27622,34741,44945,56123,65243,78059,81192,72207,74890,71564,68126,51200,83147,861927
1990,Jordan,176224,157160,119928,102137,106950,91473,77264,65029,55779,45369,38407,35622,28574,19835,12471,14127,1146349,90063,80288,61185,52210,54873,46932,39487,33256,28668,23411,19762,18215,14501,10068,6362,7192,586473,86161,76872,58743,49927,52077,44541,37777,31773,27111,21958,18645,17407,14073,9767,6109,6935,559876
1990,Kuwait,109241,101011,81579,65283,87904,151288,149244,121764,83071,53778,30775,17123,8004,6805,3340,4181,1074391,55502,51427,41494,32473,46108,97934,100150,83331,59030,39286,22745,12472,5088,3948,2079,1811,654878,53739,49584,40085,32810,41796,53354,49094,38433,24041,14492,8030,4651,2916,2857,1261,2370,419513
1990,Lebanon,66804,61292,53708,53604,56569,51172,41910,32240,25179,20141,17073,15783,11833,6010,4319,6056,523693,34076,31212,27226,27388,29250,26445,21391,16494,13127,10664,8942,8071,5860,2868,2043,2865,267922,32728,30080,26482,26216,27319,24727,20519,15746,12052,9477,8131,7712,5973,3142,2276,3191,255771
1990,Oman,14381,13009,7946,3624,21992,59130,63972,54423,34716,17530,8221,2956,1246,412,235,207,304000,7483,6838,4206,1990,16581,48167,52990,46721,30636,15608,7334,2503,934,245,131,110,242477,6898,6171,3740,1634,5411,10963,10982,7702,4080,1922,887,453,312,167,104,97,61523
1990,Qatar,27980,23983,18987,12990,24983,38974,49666,42770,30479,18221,10992,4996,2498,1101,750,383,309753,15521,13374,10928,8023,17095,29286,39812,35189,25385,15195,9085,3915,1757,698,448,221,225932,12459,10609,8059,4967,7888,9688,9854,7581,5094,3026,1907,1081,741,403,302,162,83821
1990,Saudi Arabia,429350,390335,275203,173428,389149,829133,927260,693256,423686,224628,124117,54129,32560,10539,10495,11177,4998445,193624,176066,122881,91218,246456,598564,689754,520657,331966,177914,97322,39660,22038,6115,5410,5228,3324873,235726,214269,152322,82210,142693,230569,237506,172599,91720,46714,26795,14469,10522,4424,5085,5949,1673572
1990,State of Palestine,13618,27362,31402,31941,29253,24722,18115,14140,13274,13622,14049,14246,13027,11807,8074,9680,288332,7197,14196,15960,15623,13413,10336,6839,5116,5064,5726,6251,6367,5923,5479,3790,4821,132101,6421,13166,15442,16318,15840,14386,11276,9024,8210,7896,7798,7879,7104,6328,4284,4859,156231
1990,Syrian Arab Republic,44093,35805,25952,20251,62905,129955,139926,113068,70003,38154,19457,8137,3769,1119,826,720,714140,22250,18185,13011,9857,30203,63245,71063,58163,39251,21270,10720,3946,1729,484,374,326,364077,21843,17620,12941,10394,32702,66710,68863,54905,30752,16884,8737,4191,2040,635,452,394,350063
1990,Turkey,62864,71366,112758,149242,163413,158550,125034,84845,56116,43356,36857,33834,24399,12229,10313,18510,1163686,30455,34420,54331,73636,82634,79982,61630,41978,29162,23501,19415,16704,11806,5440,4493,7742,577329,32409,36946,58427,75606,80779,78568,63404,42867,26954,19855,17442,17130,12593,6789,5820,10768,586357
1990,United Arab Emirates,90205,93416,79230,53923,132875,173046,215795,187545,132042,82222,37714,16503,6022,3065,1543,1428,1306574,47520,49464,42569,32346,89128,123870,167684,150986,105527,69639,32000,13423,4392,1901,816,694,931959,42685,43952,36661,21577,43747,49176,48111,36559,26515,12583,5714,3080,1630,1164,727,734,374615
1990,Yemen,16245,18729,12126,11494,11472,10671,8964,7321,6094,5134,4058,2658,1388,1254,501,754,118863,7464,9243,6417,6597,7015,6753,5736,4670,3858,3251,2573,1628,732,540,216,317,67010,8781,9486,5709,4897,4457,3918,3228,2651,2236,1883,1485,1030,656,714,285,437,51853
1990,CENTRAL AND SOUTHERN ASIA,545666,668266,1165621,1733170,2124001,2377364,2376410,2315208,2113424,1872385,1599081,1402068,1279347,1156538,1059093,2380981,26168623,274122,341658,612794,915142,1111147,1234638,1221751,1191594,1096409,980933,829408,709050,636542,555420,486342,1146174,13343124,271544,326608,552827,818028,1012854,1142726,1154659,1123614,1017015,891452,769673,693018,642805,601118,572751,1234807,12825499
1990,Central Asia,172918,215584,276136,333964,354261,403171,490697,593127,636360,565959,506165,479041,474142,411586,325339,392233,6630683,82233,103445,131436,158643,167474,187065,222624,269629,298975,272555,238528,214081,213862,163363,112521,135910,2972344,90685,112139,144700,175321,186787,216106,268073,323498,337385,293404,267637,264960,260280,248223,212818,256323,3658339
1990,Kazakhstan,95920,119471,155586,189103,200313,227077,277006,338925,367564,320761,292655,276723,258239,205824,117613,176420,3619200,43741,54208,70518,88017,95830,108340,128779,158234,181260,165751,146508,128878,125911,82198,35197,52794,1666164,52179,65263,85068,101086,104483,118737,148227,180691,186304,155010,146147,147845,132328,123626,82416,123626,1953036
1990,Kyrgyzstan,21569,27073,30637,35574,38183,44865,53620,58349,56398,50240,44398,42412,39087,32317,24995,23366,623083,10545,13197,14841,16502,16750,18843,22258,24204,23187,20345,17601,16452,15067,12457,9635,8532,260416,11024,13876,15796,19072,21433,26022,31362,34145,33211,29895,26797,25960,24020,19860,15360,14834,362667
1990,Tajikistan,9954,12400,16151,19633,20797,23572,28747,35169,38137,35005,30365,28712,31748,32508,33493,32509,428900,5125,6331,8239,9687,9859,10785,12878,15638,16921,15477,13283,12251,13006,12863,13011,12618,187972,4829,6069,7912,9946,10938,12787,15869,19531,21216,19528,17082,16461,18742,19645,20482,19891,240928
1990,Turkmenistan,7113,8859,11537,14023,14854,16839,20541,25133,27257,25019,21702,20521,22691,23235,23939,23237,306500,3560,4636,5903,6931,7022,7654,9151,11151,12095,11062,9527,8804,9327,9166,9232,8953,134174,3553,4223,5634,7092,7832,9185,11390,13982,15162,13957,12175,11717,13364,14069,14707,14284,172326
1990,Uzbekistan,38362,47781,62225,75631,80114,90818,110783,135551,147004,134934,117045,110673,122377,117702,125299,136701,1653000,19262,25073,31935,37506,38013,41443,49558,60402,65512,59920,51609,47696,50551,46679,45446,53013,723618,19100,22708,30290,38125,42101,49375,61225,75149,81492,75014,65436,62977,71826,71023,79853,83688,929382
1990,Southern Asia,372748,452682,889485,1399206,1769740,1974193,1885713,1722081,1477064,1306426,1092916,923027,805205,744952,733754,1988748,19537940,191889,238213,481358,756499,943673,1047573,999127,921965,797434,708378,590880,494969,422680,392057,373821,1010264,10370780,180859,214469,408127,642707,826067,926620,886586,800116,679630,598048,502036,428058,382525,352895,359933,978484,9167160
1990,Afghanistan,3693,3795,4505,5370,6490,7154,6586,5336,4031,3011,2343,1936,1456,986,394,600,57686,2146,2155,2485,2811,3323,3780,3664,3120,2444,1849,1454,1206,906,609,244,362,32558,1547,1640,2020,2559,3167,3374,2922,2216,1587,1162,889,730,550,377,150,238,25128
1990,Bangladesh,44906,38414,95790,164290,190418,149364,83165,42274,25859,15821,10145,7393,6941,3419,1367,2051,881617,23247,19379,53810,90704,98453,79010,45803,24929,14398,9044,5610,4088,3839,1891,757,1135,476097,21659,19035,41980,73586,91965,70354,37362,17345,11461,6777,4535,3305,3102,1528,610,916,405520
1990,Bhutan,736,678,676,723,1381,5930,3910,2708,2370,1570,1201,724,458,333,232,177,23807,479,448,429,543,1287,4777,3473,2343,2005,1280,953,550,321,244,164,113,19409,257,230,247,180,94,1153,437,365,365,290,248,174,137,89,68,64,4398
1990,India,37623,59643,170614,318480,454971,591463,659717,682457,625585,563027,475046,395402,351469,341419,358490,1509395,7594801,19440,31223,90409,168545,236864,303059,340143,360859,337778,306108,256964,210668,182626,177404,181441,763939,3967470,18183,28420,80205,149935,218107,288404,319574,321598,287807,256919,218082,184734,168843,164015,177049,745456,3627331
1990,Iran (Islamic Republic of),238567,274488,431507,567170,628345,600220,452763,295144,186767,155082,127444,120857,90992,61128,24451,36676,4291601,122280,145443,236268,321417,365567,354729,269066,174138,107949,87849,72076,69845,53952,38060,15225,22836,2456700,116287,129045,195239,245753,262778,245491,183697,121006,78818,67233,55368,51012,37040,23068,9226,13840,1834901
1990,Maldives,573,520,494,471,750,1058,1095,963,819,593,432,301,216,162,93,149,8689,290,273,262,246,394,568,593,543,471,346,255,180,130,94,52,80,4777,283,247,232,225,356,490,502,420,348,247,177,121,86,68,41,69,3912
1990,Nepal,9937,17563,23266,39638,54510,55968,49908,42672,33682,28290,20169,16016,15691,10027,5686,6951,429974,5030,9129,11410,11629,12167,12798,11867,11608,8941,8231,6158,5193,4698,3105,1800,2202,125966,4907,8434,11856,28009,42343,43170,38041,31064,24741,20059,14011,10823,10993,6922,3886,4749,304008
1990,Pakistan,35724,56632,162001,302405,432007,561609,626417,648010,594008,534607,451068,375443,333729,324185,340395,429964,6208204,18488,29693,85972,160279,225256,288220,323482,343154,321184,291066,244341,200328,173677,168711,172562,217967,3264380,17236,26939,76029,142126,206751,273389,302935,304856,272824,243541,206727,175115,160052,155474,167833,211997,2943824
1990,Sri Lanka,989,949,632,659,868,1427,2152,2517,3943,4425,5068,4955,4253,3293,2646,2785,41561,489,470,313,325,362,632,1036,1271,2264,2605,3069,2911,2531,1939,1576,1630,23423,500,479,319,334,506,795,1116,1246,1679,1820,1999,2044,1722,1354,1070,1155,18138
1990,EASTERN AND SOUTH-EASTERN ASIA,259201,300967,384101,510748,623018,685247,689608,616595,553557,434620,390695,378874,330100,238422,185983,254146,6835882,129547,150912,196811,262917,314742,344181,353048,325787,298333,237007,211511,199660,171963,117174,87718,106596,3507907,129654,150055,187290,247831,308276,341066,336560,290808,255224,197613,179184,179214,158137,121248,98265,147550,3327975
1990,Eastern Asia,97118,122033,147963,206708,285768,359499,402765,378877,363876,287440,269084,276202,252719,183309,138486,187419,3959266,49198,62473,76660,104086,135903,170789,199187,196781,194398,155752,144868,144665,131463,89377,65064,76139,1996803,47920,59560,71303,102622,149865,188710,203578,182096,169478,131688,124216,131537,121256,93932,73422,111280,1962463
1990,China,20053,18244,21482,29131,41018,46678,43941,36961,27996,20164,16413,15767,13396,10047,6028,9042,376361,10025,9211,10926,14417,19443,21928,21711,19398,15287,11186,9057,8532,7246,5435,3261,4891,191954,10028,9033,10556,14714,21575,24750,22230,17563,12709,8978,7356,7235,6150,4612,2767,4151,184407
1990,"China, Hong Kong SAR",20253,33151,46966,75564,85351,132179,199741,207566,225572,186170,188798,210120,200738,145895,111694,148715,2218473,10257,17399,25438,39969,41686,62066,97862,108125,121236,102132,102900,110785,105088,71301,51424,56876,1124544,9996,15752,21528,35595,43665,70113,101879,99441,104336,84038,85898,99335,95650,74594,60270,91839,1093929
1990,"China, Macao SAR",2473,4746,9143,14005,21045,26396,30982,25086,17535,10172,8247,8181,8290,6799,5226,6721,205047,1308,2520,4819,6321,7222,10891,15122,13262,9598,5643,4548,3992,3678,2832,2160,2463,96379,1165,2226,4324,7684,13823,15505,15860,11824,7937,4529,3699,4189,4612,3967,3066,4258,108668
1990,Dem. People's Republic of Korea,1910,1573,1455,1943,3192,3927,4007,3607,2851,2037,1642,1581,1440,1234,823,881,34103,960,800,745,967,1521,1854,1982,1901,1564,1134,911,860,759,603,402,430,17393,950,773,710,976,1671,2073,2025,1706,1287,903,731,721,681,631,421,451,16710
1990,Japan,49285,60359,64878,82668,131076,145625,118494,100825,85474,65444,51370,38492,27446,18355,14111,21415,1075317,25059,30575,32705,40615,63668,71498,59414,51327,44025,33623,25909,19273,13834,8608,7502,11130,538765,24226,29784,32173,42053,67408,74127,59080,49498,41449,31821,25461,19219,13612,9747,6609,10285,536552
1990,Mongolia,353,349,308,343,816,721,636,597,642,628,480,334,167,143,108,93,6718,179,177,158,176,419,370,320,306,330,322,246,171,88,70,49,38,3419,174,172,150,167,397,351,316,291,312,306,234,163,79,73,59,55,3299
1990,Republic of Korea,2791,3611,3731,3054,3270,3973,4964,4235,3806,2825,2134,1727,1242,836,496,552,43247,1410,1791,1869,1621,1944,2182,2776,2462,2358,1712,1297,1052,770,528,266,311,24349,1381,1820,1862,1433,1326,1791,2188,1773,1448,1113,837,675,472,308,230,241,18898
1990,South-Eastern Asia,162083,178934,236138,304040,337250,325748,286843,237718,189681,147180,121611,102672,77381,55113,47497,66727,2876616,80349,88439,120151,158831,178839,173392,153861,129006,103935,81255,66643,54995,40500,27797,22654,30457,1511104,81734,90495,115987,145209,158411,152356,132982,108712,85746,65925,54968,47677,36881,27316,24843,36270,1365512
1990,Brunei Darussalam,3521,3062,2407,2401,8533,12120,12697,10409,7059,3665,2446,1630,1131,810,554,755,73200,1835,1638,1244,1278,4513,6806,7443,6376,4517,2223,1393,826,641,430,294,399,41856,1686,1424,1163,1123,4020,5314,5254,4033,2542,1442,1053,804,490,380,260,356,31344
1990,Cambodia,1470,4688,6603,5511,4526,4041,3043,2298,1775,1292,950,836,750,296,118,178,38375,806,2434,3240,2577,2115,2007,1569,1192,920,669,497,423,366,139,55,75,19084,664,2254,3363,2934,2411,2034,1474,1106,855,623,453,413,384,157,63,103,19291
1990,Indonesia,36751,35302,37642,40929,43653,45838,47725,44559,39132,30347,23864,16374,11462,5731,2865,3438,465612,17379,16467,17314,18704,19996,21544,23422,22924,20873,16666,13172,8797,6159,3080,1540,1848,229885,19372,18835,20328,22225,23657,24294,24303,21635,18259,13681,10692,7577,5303,2651,1325,1590,235727
1990,Lao People's Democratic Republic,1945,2328,2625,2648,2650,2494,2009,1445,1077,919,805,661,535,363,145,217,22866,903,1094,1249,1316,1386,1359,1109,815,614,529,463,369,272,164,66,98,11806,1042,1234,1376,1332,1264,1135,900,630,463,390,342,292,263,199,79,119,11060
1990,Malaysia,51343,43362,64778,105117,120055,101945,75320,49270,29180,17109,10096,6670,4871,4607,5763,6434,695920,25884,22477,35711,59932,70846,61992,46847,31044,18537,10924,6370,4049,2767,2433,2874,3121,405808,25459,20885,29067,45185,49209,39953,28473,18226,10643,6185,3726,2621,2104,2174,2889,3313,290112
1990,Myanmar,6018,7106,8543,12318,15517,17004,15588,13260,10167,8275,5942,4640,3129,2851,1511,1676,133545,3082,3703,5056,6834,8225,8848,8225,7144,5616,4634,3376,2638,1780,1599,803,747,72310,2936,3403,3487,5484,7292,8156,7363,6116,4551,3641,2566,2002,1349,1252,708,929,61235
1990,Philippines,13907,12752,11472,10766,10793,11124,11165,10681,9965,9248,8252,6938,6212,6525,7050,7221,154071,6334,5840,5342,5158,5355,5754,6087,6163,6012,5711,5095,4165,3534,3496,3631,3670,81347,7573,6912,6130,5608,5438,5370,5078,4518,3953,3537,3157,2773,2678,3029,3419,3551,72724
1990,Singapore,16776,19249,26561,38575,53901,70367,74726,74075,69080,60260,56927,54743,39205,22403,16802,33612,727262,8927,10273,13972,19373,25323,31708,33788,34535,33040,29471,28072,27143,18983,10266,6991,13977,345842,7849,8976,12589,19202,28578,38659,40938,39540,36040,30789,28855,27600,20222,12137,9811,19635,381420
1990,Thailand,27025,47595,71777,81956,73401,56507,40908,28959,20232,14500,11069,9170,9248,11000,12473,12873,528693,13524,22764,35155,41706,38900,31124,23411,17262,12615,9474,7435,5985,5537,5928,6294,6372,283486,13501,24831,36622,40250,34501,25383,17497,11697,7617,5026,3634,3185,3711,5072,6179,6501,245207
1990,Timor-Leste,935,627,502,562,962,1240,1202,984,689,434,269,197,179,80,37,55,8954,498,325,244,249,394,506,537,508,406,278,178,128,109,48,20,22,4450,437,302,258,313,568,734,665,476,283,156,91,69,70,32,17,33,4504
1990,Viet Nam,2392,2863,3228,3257,3259,3068,2460,1778,1325,1131,991,813,659,447,179,268,28118,1177,1424,1624,1704,1786,1744,1423,1043,785,676,592,472,352,214,86,128,15230,1215,1439,1604,1553,1473,1324,1037,735,540,455,399,341,307,233,93,140,12888
1990,LATIN AMERICA AND THE CARIBBEAN,321908,396695,423855,452616,497319,538923,554927,555850,562253,486504,431185,399845,397076,377324,275426,489665,7161371,167445,203464,213859,222540,240818,261233,273859,279491,287413,252998,227601,210959,204401,192412,135737,218648,3592878,154463,193231,209996,230076,256501,277690,281068,276359,274840,233506,203584,188886,192675,184912,139689,271017,3568493
1990,Caribbean,80760,85828,91017,99851,104537,105791,101805,83637,63835,48375,39482,34813,32071,26124,23347,35210,1056483,45616,47113,48795,52757,53973,52896,49915,41381,32117,24722,20217,17684,16599,14242,12776,18830,549633,35144,38715,42222,47094,50564,52895,51890,42256,31718,23653,19265,17129,15472,11882,10571,16380,506850
1990,Anguilla,251,208,190,205,256,283,291,251,185,121,86,76,72,40,35,20,2570,120,99,91,100,128,142,139,123,96,66,46,38,34,15,13,8,1258,131,109,99,105,128,141,152,128,89,55,40,38,38,25,22,12,1312
1990,Antigua and Barbuda,1235,764,556,830,1276,1608,1418,1183,825,488,432,361,395,250,161,247,12029,576,355,260,396,625,785,668,566,416,257,221,173,182,117,75,103,5775,659,409,296,434,651,823,750,617,409,231,211,188,213,133,86,144,6254
